ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
  7571,  65.37, 195.00,  8,-99,-99,    22435913728.0000, 0.03737, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  79,
  7572,  67.26, 195.00, 17,-99,-99,     9004522496.0000, 0.02162, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  79,
  7573,  69.16, 195.00, 17,-99,-99,     6215342592.0000, 0.01673, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  79,
  7587, -86.21, 197.50, 15,-99,-99,     3870870528.0000, 0.00179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  80,
  7591, -78.63, 197.50, 15,-99,-99,     7183642112.0000, 0.00195, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   7,  80,
  7662,  55.89, 197.50, 17,-99,-99,     6401145344.0000, 0.02759, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  80,
  7663,  57.79, 197.50, 17,-99,-99,      492929216.0000, 0.02559, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  80,
  7664,  59.68, 197.50,  6,-99,-99,    13975242752.0000, 0.02807, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  80,
  7665,  61.58, 197.50,  6,-99,-99,    27875844096.0000, 0.03326, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  80,
  7666,  63.47, 197.50, 17,-99,-99,    16344806400.0000, 0.02922, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  80,
  7667,  65.37, 197.50,  8,-99,-99,    24410566656.0000, 0.09883, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  80,
  7668,  67.26, 197.50,  8,-99,-99,    22636935168.0000, 0.03518, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  80,
  7669,  69.16, 197.50, 18,-99,-99,    18681780224.0000, 0.02065, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  80,
  7670,  71.05, 197.50, 17,-99,-99,      325629376.0000, 0.01456, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  80,
  7683, -86.21, 200.00, 15,-99,-99,     3870870528.0000, 0.00178, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  81,
  7687, -78.63, 200.00, 15,-99,-99,    10235456512.0000, 0.00191, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   7,  81,
  7758,  55.89, 200.00,  6,-99,-99,     8681798656.0000, 0.02645, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  81,
  7759,  57.79, 200.00, 17,-99,-99,      855814464.0000, 0.02553, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  81,
  7760,  59.68, 200.00,  6,-99,-99,    25636366336.0000, 0.03253, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  81,
  7761,  61.58, 200.00,  6,-99,-99,    27875844096.0000, 0.04053, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  81,
  7762,  63.47, 200.00,  4,-99,-99,    26157506560.0000, 0.03557, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  81,
  7763,  65.37, 200.00,  4,-99,-99,    24410566656.0000, 0.08294, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  81,
  7764,  67.26, 200.00,  8,-99,-99,    22636935168.0000, 0.04153, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  81,
  7765,  69.16, 200.00,  8,-99,-99,    20838549504.0000, 0.02128, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  81,
  7766,  71.05, 200.00, 17,-99,-99,     5080232448.0000, 0.01420, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  81,
  7779, -86.21, 202.50, 15,-99,-99,     3870870528.0000, 0.00178, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  82,
  7784, -76.74, 202.50, 17,-99,-99,     4442712064.0000, 0.00233, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  82,
  7854,  55.89, 202.50, 17,-99,-99,     2153283840.0000, 0.02441, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  82,
  7855,  57.79, 202.50,  6,-99,-99,    14646792192.0000, 0.02792, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  82,
  7856,  59.68, 202.50,  6,-99,-99,    27962683392.0000, 0.04120, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  82,
  7857,  61.58, 202.50,  5,-99,-99,    27875844096.0000, 0.06121, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  82,
  7858,  63.47, 202.50,  1,-99,-99,    26157506560.0000, 0.04179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  82,
  7859,  65.37, 202.50,  4,-99,-99,    24410566656.0000, 0.13838, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  82,
  7860,  67.26, 202.50,  8,-99,-99,    22636935168.0000, 0.05899, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  82,
  7861,  69.16, 202.50,  8,-99,-99,    20838549504.0000, 0.02259, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  82,
  7862,  71.05, 202.50, 17,-99,-99,    10389789696.0000, 0.01428, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  82,
  7875, -86.21, 205.00, 15,-99,-99,     3870870528.0000, 0.00182, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  83,
  7880, -76.74, 205.00, 17,-99,-99,     5923633664.0000, 0.00235, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  83,
  7931,  19.89, 205.00, 17,-99,-99,     5543948800.0000, 0.02738, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,  83,
  7951,  57.79, 205.00,  6,-99,-99,    21829093376.0000, 0.02733, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  83,
  7952,  59.68, 205.00,  6,-99,-99,    29563697152.0000, 0.03591, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  83,
  7953,  61.58, 205.00,  1,-99,-99,    27875844096.0000, 0.04042, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  83,
  7954,  63.47, 205.00,  1,-99,-99,    26157506560.0000, 0.03756, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  83,
  7955,  65.37, 205.00,  4,-99,-99,    24410566656.0000, 0.05103, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  83,
  7956,  67.26, 205.00,  8,-99,-99,    22636935168.0000, 0.03475, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  83,
  7957,  69.16, 205.00,  8,-99,-99,    20838549504.0000, 0.02123, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  83,
  7958,  71.05, 205.00, 17,-99,-99,     9455908864.0000, 0.01310, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  83,
  7971, -86.21, 207.50, 15,-99,-99,     3870870528.0000, 0.00184, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  84,
  7976, -76.74, 207.50, 17,-99,-99,     5923633664.0000, 0.00237, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  84,
  8047,  57.79, 207.50, 17,-99,-99,     4010864896.0000, 0.02381, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  84,
  8048,  59.68, 207.50, 17,-99,-99,    18890399744.0000, 0.03187, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  84,
  8049,  61.58, 207.50,  7,-99,-99,    27875844096.0000, 0.03436, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  84,
  8050,  63.47, 207.50,  5,-99,-99,    26157506560.0000, 0.03297, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  84,
  8051,  65.37, 207.50,  1,-99,-99,    24410566656.0000, 0.03466, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  84,
  8052,  67.26, 207.50,  4,-99,-99,    22636935168.0000, 0.02845, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  84,
  8053,  69.16, 207.50,  8,-99,-99,    20838549504.0000, 0.02050, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  84,
  8054,  71.05, 207.50, 17,-99,-99,     6217299456.0000, 0.01254, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  84,
  8066, -88.11, 210.00, 15,-99,-99,     1936494080.0000, 0.00144, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   2,  85,
  8067, -86.21, 210.00, 15,-99,-99,     3870870528.0000, 0.00186, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  85,
  8072, -76.74, 210.00, 15,-99,-99,     8779380736.0000, 0.00231, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  85,
  8144,  59.68, 210.00, 17,-99,-99,    13315842048.0000, 0.09987, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  85,
  8145,  61.58, 210.00,  5,-99,-99,    27875844096.0000, 0.10706, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  85,
  8146,  63.47, 210.00,  7,-99,-99,    26157506560.0000, 0.03594, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  85,
  8147,  65.37, 210.00,  5,-99,-99,    24410566656.0000, 0.03194, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  85,
  8148,  67.26, 210.00,  8,-99,-99,    22636935168.0000, 0.02726, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  85,
  8149,  69.16, 210.00,  8,-99,-99,    20838549504.0000, 0.02049, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  85,
  8150,  71.05, 210.00, 17,-99,-99,     2801234944.0000, 0.01235, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  85,
  8163, -86.21, 212.50, 15,-99,-99,     3870870528.0000, 0.00185, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  86,
  8168, -76.74, 212.50, 15,-99,-99,    13437167616.0000, 0.00223, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  86,
  8169, -74.84, 212.50, 17,-99,-99,      319327712.0000, 0.00283, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  86,
  8240,  59.68, 212.50, 17,-99,-99,     3278675968.0000, 0.03415, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  86,
  8241,  61.58, 212.50,  7,-99,-99,    26790733824.0000, 0.03580, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  86,
  8242,  63.47, 212.50,  7,-99,-99,    26157506560.0000, 0.03140, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  86,
  8243,  65.37, 212.50,  5,-99,-99,    24410566656.0000, 0.03879, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  86,
  8244,  67.26, 212.50,  5,-99,-99,    22636935168.0000, 0.03131, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  86,
  8245,  69.16, 212.50,  8,-99,-99,    20501078016.0000, 0.02273, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  86,
  8246,  71.05, 212.50, 17,-99,-99,      777849728.0000, 0.01363, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  86,
  8259, -86.21, 215.00, 15,-99,-99,     3870870528.0000, 0.00183, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  87,
  8264, -76.74, 215.00, 15,-99,-99,    13437167616.0000, 0.00229, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   8,  87,
  8265, -74.84, 215.00, 17,-99,-99,     3631699456.0000, 0.00286, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  87,
  8336,  59.68, 215.00, 17,-99,-99,     2110720640.0000, 0.02811, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  87,
  8337,  61.58, 215.00,  5,-99,-99,    27872833536.0000, 0.03905, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  87,
  8338,  63.47, 215.00,  5,-99,-99,    26157506560.0000, 0.03702, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  87,
  8339,  65.37, 215.00,  5,-99,-99,    24410566656.0000, 0.13324, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  87,
  8340,  67.26, 215.00,  5,-99,-99,    22636935168.0000, 0.05872, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  87,
  8341,  69.16, 215.00,  8,-99,-99,    20838549504.0000, 0.02862, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  87,
  8342,  71.05, 215.00, 17,-99,-99,     2178600960.0000, 0.01538, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  87,
  8355, -86.21, 217.50, 15,-99,-99,     3870870528.0000, 0.00179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  88,
  8361, -74.84, 217.50, 17,-99,-99,     4459804672.0000, 0.00288, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  88,
  8432,  59.68, 217.50, 17,-99,-99,     6746260480.0000, 0.02809, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  88,
  8433,  61.58, 217.50,  7,-99,-99,    27875844096.0000, 0.03612, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  88,
  8434,  63.47, 217.50,  5,-99,-99,    26157506560.0000, 0.08231, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  88,
  8435,  65.37, 217.50,  5,-99,-99,    24410566656.0000, 0.39313, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  88,
  8436,  67.26, 217.50,  5,-99,-99,    22636935168.0000, 0.45011, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  88,
  8437,  69.16, 217.50,  8,-99,-99,    19126564864.0000, 0.06198, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  88,
  8457, -74.84, 220.00, 17,-99,-99,     4888731136.0000, 0.00296, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  89,
  8528,  59.68, 220.00, 15,-99,-99,    12383035392.0000, 0.03345, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  89,
  8529,  61.58, 220.00,  5,-99,-99,    27875844096.0000, 0.20466, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  89,
  8530,  63.47, 220.00,  5,-99,-99,    26157506560.0000, 0.22058, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  89,
  8531,  65.37, 220.00,  7,-99,-99,    24410566656.0000, 0.21588, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  89,
  8532,  67.26, 220.00,  4,-99,-99,    22636935168.0000, 0.24445, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  89,
  8533,  69.16, 220.00, 17,-99,-99,    15066149888.0000, 0.04419, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  89,
  8547, -86.21, 222.50, 15,-99,-99,     3870870528.0000, 0.00169, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  90,
  8553, -74.84, 222.50, 15,-99,-99,     8749170688.0000, 0.00300, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  90,
  8623,  57.79, 222.50, 17,-99,-99,     4554376704.0000, 0.02999, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  90,
  8624,  59.68, 222.50,  7,-99,-99,    27996151808.0000, 0.03219, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  90,
  8625,  61.58, 222.50,  5,-99,-99,    27875844096.0000, 0.06197, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  90,
  8626,  63.47, 222.50,  5,-99,-99,    26157506560.0000, 0.09286, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  90,
  8627,  65.37, 222.50,  7,-99,-99,    24410566656.0000, 0.08100, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  90,
  8628,  67.26, 222.50,  4,-99,-99,    22636935168.0000, 0.09771, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  90,
  8629,  69.16, 222.50, 17,-99,-99,    10856707072.0000, 0.02811, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  90,
  8643, -86.21, 225.00, 15,-99,-99,     3870870528.0000, 0.00165, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  91,
  8649, -74.84, 225.00, 15,-99,-99,     8749170688.0000, 0.00304, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  91,
  8719,  57.79, 225.00,  5,-99,-99,    25080041472.0000, 0.03542, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  91,
  8720,  59.68, 225.00,  7,-99,-99,    29563697152.0000, 0.03374, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  91,
  8721,  61.58, 225.00,  5,-99,-99,    27875844096.0000, 0.06077, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  91,
  8722,  63.47, 225.00,  5,-99,-99,    26157506560.0000, 0.08069, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  91,
  8723,  65.37, 225.00,  4,-99,-99,    24410566656.0000, 0.05526, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  91,
  8724,  67.26, 225.00,  4,-99,-99,    22636935168.0000, 0.06281, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  91,
  8725,  69.16, 225.00, 17,-99,-99,    14263852032.0000, 0.02760, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  91,
  8739, -86.21, 227.50, 15,-99,-99,     3870870528.0000, 0.00164, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  92,
  8745, -74.84, 227.50, 15,-99,-99,    12521358336.0000, 0.00295, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  92,
  8813,  54.00, 227.50, 17,-99,-99,      205094240.0000, 0.03659, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  92,
  8814,  55.89, 227.50,  1,-99,-99,    20185491456.0000, 0.12012, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  92,
  8815,  57.79, 227.50,  5,-99,-99,    31219224576.0000, 0.05533, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  92,
  8816,  59.68, 227.50,  5,-99,-99,    29563697152.0000, 0.03906, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  92,
  8817,  61.58, 227.50,  5,-99,-99,    27875844096.0000, 0.04106, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  92,
  8818,  63.47, 227.50,  7,-99,-99,    26157506560.0000, 0.05809, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  92,
  8819,  65.37, 227.50,  4,-99,-99,    24410566656.0000, 0.08129, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  92,
  8820,  67.26, 227.50,  4,-99,-99,    22636935168.0000, 0.10775, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  92,
  8821,  69.16, 227.50,  4,-99,-99,    16256139264.0000, 0.03218, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  92,
  8835, -86.21, 230.00, 15,-99,-99,     3870870528.0000, 0.00166, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  93,
  8841, -74.84, 230.00, 15,-99,-99,    13187051520.0000, 0.00292, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  93,
  8908,  52.11, 230.00, 17,-99,-99,     1128446208.0000, 0.02906, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  93,
  8909,  54.00, 230.00,  1,-99,-99,    23009173504.0000, 0.04309, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  93,
  8910,  55.89, 230.00,  7,-99,-99,    32840613888.0000, 0.05739, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  93,
  8911,  57.79, 230.00,  5,-99,-99,    31219224576.0000, 0.04553, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  93,
  8912,  59.68, 230.00,  5,-99,-99,    29563697152.0000, 0.03801, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  93,
  8913,  61.58, 230.00,  5,-99,-99,    27875844096.0000, 0.03711, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  93,
  8914,  63.47, 230.00,  7,-99,-99,    26157506560.0000, 0.04474, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  93,
  8915,  65.37, 230.00,  7,-99,-99,    24410566656.0000, 0.13172, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  93,
  8916,  67.26, 230.00,  4,-99,-99,    22636935168.0000, 0.17153, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  93,
  8917,  69.16, 230.00,  4,-99,-99,    17858361344.0000, 0.04132, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  93,
  8931, -86.21, 232.50, 15,-99,-99,     3870870528.0000, 0.00169, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  94,
  8937, -74.84, 232.50, 15,-99,-99,    14463611904.0000, 0.00283, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9,  94,
  8938, -72.95, 232.50, 17,-99,-99,     2185081600.0000, 0.00344, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  10,  94,
  9003,  50.21, 232.50,  1,-99,-99,    17740734464.0000, 0.03496, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  94,
  9004,  52.11, 232.50,  1,-99,-99,    28925368320.0000, 0.04018, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  94,
  9005,  54.00, 232.50,  5,-99,-99,    34426093568.0000, 0.06484, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  94,
  9006,  55.89, 232.50,  5,-99,-99,    32840613888.0000, 0.07927, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  94,
  9007,  57.79, 232.50,  5,-99,-99,    31219224576.0000, 0.04039, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  94,
  9008,  59.68, 232.50,  5,-99,-99,    29563697152.0000, 0.03869, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  94,
  9009,  61.58, 232.50,  7,-99,-99,    27875844096.0000, 0.03924, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  94,
  9010,  63.47, 232.50,  7,-99,-99,    26157506560.0000, 0.05739, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  94,
  9011,  65.37, 232.50,  5,-99,-99,    24410566656.0000, 0.14035, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  94,
  9012,  67.26, 232.50, 11,-99,-99,    22636935168.0000, 0.09295, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  94,
  9013,  69.16, 232.50, 11,-99,-99,    19642128384.0000, 0.03658, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  94,
  9014,  71.05, 232.50, 17,-99,-99,     2385138176.0000, 0.01475, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86,  94,
  9027, -86.21, 235.00, 15,-99,-99,     3870870528.0000, 0.00171, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   3,  95,
  9034, -72.95, 235.00, 17,-99,-99,     3878533120.0000, 0.00340, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  10,  95,
  9093,  38.84, 235.00, 17,-99,-99,      976265408.0000, 0.03011, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,  95,
  9094,  40.74, 235.00, 17,-99,-99,     9586473984.0000, 0.03538, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,  95,
  9095,  42.63, 235.00, 17,-99,-99,     5259819520.0000, 0.03943, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,  95,
  9096,  44.53, 235.00, 17,-99,-99,      907817408.0000, 0.03351, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,  95,
  9097,  46.42, 235.00, 17,-99,-99,     1909648384.0000, 0.03284, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,  95,
  9098,  48.32, 235.00,  1,-99,-99,    12551225344.0000, 0.03653, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,  95,
  9099,  50.21, 235.00,  1,-99,-99,    36691730432.0000, 0.04964, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  95,
  9100,  52.11, 235.00,  1,-99,-99,    35973931008.0000, 0.04970, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  95,
