ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
   712, -16.11,  17.50, 0.66095, 0.18892, 0.15013, 0.10548, 0.22236, 0.40715,
   713, -14.21,  17.50, 0.75105, 0.17644, 0.07252, 0.09390, 0.20825, 0.39619,
   714, -12.32,  17.50, 0.75105, 0.17644, 0.07252, 0.09390, 0.20834, 0.39610,
   715, -10.42,  17.50, 0.40248, 0.35935, 0.23817, 0.19205, 0.29499, 0.44014,
   716,  -8.53,  17.50, 0.75105, 0.17644, 0.07252, 0.09390, 0.20820, 0.39590,
   717,  -6.63,  17.50, 0.74114, 0.12389, 0.13497, 0.08574, 0.19192, 0.39683,
   718,  -4.74,  17.50, 0.74114, 0.12389, 0.13497, 0.08574, 0.19194, 0.39686,
   719,  -2.84,  17.50, 0.55065, 0.31690, 0.13245, 0.17133, 0.26642, 0.42094,
   720,  -0.95,  17.50, 0.36327, 0.40941, 0.22732, 0.21152, 0.31353, 0.45153,
   721,   0.95,  17.50, 0.36327, 0.40941, 0.22732, 0.21152, 0.31659, 0.45613,
   722,   2.84,  17.50, 0.75660, 0.15144, 0.09196, 0.08580, 0.20392, 0.40002,
   723,   4.74,  17.50, 0.51657, 0.36379, 0.11964, 0.19478, 0.28070, 0.42565,
   724,   6.63,  17.50, 0.38173, 0.45415, 0.16412, 0.22951, 0.31379, 0.44334,
   725,   8.53,  17.50, 0.39059, 0.31134, 0.29807, 0.17369, 0.28652, 0.44155,
   726,  10.42,  17.50, 0.40487, 0.31324, 0.28190, 0.17368, 0.28474, 0.43968,
   727,  12.32,  17.50, 0.33458, 0.38739, 0.27804, 0.20331, 0.30909, 0.44825,
   728,  14.21,  17.50, 0.84147, 0.06160, 0.09693, 0.10705, 0.15705, 0.38341,
   729,  16.11,  17.50, 0.78458, 0.06451, 0.15092, 0.11411, 0.16411, 0.39053,
   730,  18.00,  17.50, 0.73520, 0.12843, 0.13637, 0.08598, 0.19379, 0.39685,
   731,  19.89,  17.50, 0.42183, 0.21206, 0.36611, 0.13791, 0.25813, 0.43618,
   732,  21.79,  17.50, 0.73431, 0.15784, 0.10784, 0.08928, 0.20322, 0.39672,
   733,  23.68,  17.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24168, 0.43616,
   734,  25.58,  17.50, 0.45526, 0.21657, 0.32817, 0.13508, 0.25491, 0.43207,
   735,  27.47,  17.50, 0.90000, 0.05000, 0.05000, 0.09610, 0.14610, 0.37580,
   736,  29.37,  17.50, 0.45526, 0.21657, 0.32817, 0.13508, 0.25495, 0.43211,
   737,  31.26,  17.50, 0.24503, 0.21297, 0.54199, 0.16520, 0.28279, 0.45872,
   741,  38.84,  17.50, 0.42788, 0.24585, 0.32627, 0.14726, 0.26792, 0.43848,
   742,  40.74,  17.50, 0.44918, 0.30333, 0.24748, 0.16762, 0.27742, 0.43396,
   743,  42.63,  17.50, 0.48631, 0.30059, 0.21310, 0.16491, 0.27217, 0.43024,
   744,  44.53,  17.50, 0.47680, 0.24013, 0.28307, 0.14066, 0.26072, 0.43438,
   745,  46.42,  17.50, 0.43523, 0.22739, 0.33739, 0.14059, 0.26192, 0.43724,
   746,  48.32,  17.50, 0.24611, 0.32706, 0.42683, 0.18871, 0.31187, 0.46239,
   747,  50.21,  17.50, 0.45268, 0.24582, 0.30150, 0.14490, 0.26556, 0.43664,
   748,  52.11,  17.50, 0.58993, 0.03137, 0.37869, 0.12696, 0.17696, 0.42054,
   749,  54.00,  17.50, 0.58993, 0.03137, 0.37869, 0.12823, 0.17823, 0.42433,
   750,  55.89,  17.50, 0.51520, 0.25516, 0.22964, 0.14357, 0.26383, 0.43707,
   751,  57.79,  17.50, 0.34284, 0.37275, 0.28441, 0.19800, 0.31115, 0.46004,
   752,  59.68,  17.50, 0.46016, 0.21431, 0.32552, 0.13386, 0.25937, 0.44727,
   753,  61.58,  17.50, 0.57052, 0.12399, 0.30549, 0.10931, 0.22125, 0.45949,
   754,  63.47,  17.50, 0.59928, 0.12575, 0.27497, 0.10439, 0.22127, 0.46414,
   755,  65.37,  17.50, 0.59928, 0.12575, 0.27497, 0.10439, 0.22551, 0.47324,
   756,  67.26,  17.50, 0.71801, 0.13242, 0.14958, 0.08777, 0.21846, 0.45733,
   757,  69.16,  17.50, 0.52781, 0.20059, 0.27160, 0.12217, 0.24811, 0.44803,
   758,  71.05,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   761,  76.74,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   762,  78.63,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   763,  80.53,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   780, -69.16,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   798, -35.05,  20.00, 0.52474, 0.26408, 0.21118, 0.14684, 0.25840, 0.42406,
   799, -33.16,  20.00, 0.52474, 0.26408, 0.21118, 0.14684, 0.25817, 0.42378,
   800, -31.26,  20.00, 0.51575, 0.18497, 0.29928, 0.11938, 0.23839, 0.42488,
   801, -29.37,  20.00, 0.51575, 0.18497, 0.29928, 0.11938, 0.23838, 0.42487,
   802, -27.47,  20.00, 0.51575, 0.18497, 0.29928, 0.11938, 0.23823, 0.42469,
   803, -25.58,  20.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21155, 0.40865,
   804, -23.68,  20.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21151, 0.40861,
   805, -21.79,  20.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21155, 0.40865,
   806, -19.89,  20.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21154, 0.40864,
   807, -18.00,  20.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21226, 0.40936,
   808, -16.11,  20.00, 0.49944, 0.24941, 0.25114, 0.14234, 0.26042, 0.42972,
   809, -14.21,  20.00, 0.74114, 0.12389, 0.13497, 0.08574, 0.19265, 0.39772,
   810, -12.32,  20.00, 0.74114, 0.12389, 0.13497, 0.08574, 0.19178, 0.39681,
   811, -10.42,  20.00, 0.77922, 0.12869, 0.09209, 0.08123, 0.18879, 0.39172,
   812,  -8.53,  20.00, 0.74114, 0.12389, 0.13497, 0.08574, 0.19177, 0.39669,
   813,  -6.63,  20.00, 0.74114, 0.12389, 0.13497, 0.08574, 0.19192, 0.39684,
   814,  -4.74,  20.00, 0.74114, 0.12389, 0.13497, 0.08574, 0.19211, 0.39700,
   815,  -2.84,  20.00, 0.55065, 0.31690, 0.13245, 0.17133, 0.26640, 0.42092,
   816,  -0.95,  20.00, 0.31814, 0.46886, 0.21301, 0.23114, 0.32494, 0.45152,
   817,   0.95,  20.00, 0.31814, 0.46886, 0.21301, 0.23114, 0.32566, 0.45254,
   818,   2.84,  20.00, 0.34882, 0.47899, 0.17219, 0.23665, 0.32261, 0.44849,
   819,   4.74,  20.00, 0.34902, 0.44111, 0.20987, 0.22289, 0.31687, 0.44790,
   820,   6.63,  20.00, 0.38173, 0.45415, 0.16412, 0.22951, 0.31387, 0.44347,
   821,   8.53,  20.00, 0.41634, 0.34183, 0.24183, 0.18469, 0.28953, 0.43828,
   822,  10.42,  20.00, 0.17624, 0.54190, 0.28186, 0.24223, 0.35400, 0.46892,
   823,  12.32,  20.00, 0.36775, 0.45758, 0.17467, 0.22998, 0.31358, 0.44428,
   824,  14.21,  20.00, 0.69464, 0.11552, 0.18984, 0.09344, 0.19416, 0.40230,
   825,  16.11,  20.00, 0.78458, 0.06451, 0.15092, 0.11436, 0.16436, 0.39074,
   826,  18.00,  20.00, 0.42183, 0.21206, 0.36611, 0.13791, 0.25822, 0.43629,
   827,  19.89,  20.00, 0.42183, 0.21206, 0.36611, 0.13791, 0.25822, 0.43629,
   828,  21.79,  20.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24169, 0.43617,
   829,  23.68,  20.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24162, 0.43608,
   830,  25.58,  20.00, 0.90000, 0.05000, 0.05000, 0.09638, 0.14638, 0.37601,
   831,  27.47,  20.00, 0.45526, 0.21657, 0.32817, 0.13508, 0.25493, 0.43209,
   832,  29.37,  20.00, 0.45526, 0.21657, 0.32817, 0.13508, 0.25498, 0.43216,
   833,  31.26,  20.00, 0.50111, 0.17895, 0.31993, 0.12001, 0.23859, 0.42685,
   834,  33.16,  20.00, 0.39252, 0.36833, 0.23915, 0.19575, 0.29736, 0.44058,
   836,  36.95,  20.00, 0.50340, 0.30072, 0.19588, 0.16438, 0.26970, 0.42713,
   837,  38.84,  20.00, 0.50340, 0.30072, 0.19588, 0.16438, 0.26993, 0.42777,
   838,  40.74,  20.00, 0.44918, 0.30333, 0.24748, 0.16762, 0.27785, 0.43487,
   839,  42.63,  20.00, 0.47680, 0.24013, 0.28307, 0.14066, 0.26038, 0.43322,
   840,  44.53,  20.00, 0.47680, 0.24013, 0.28307, 0.14066, 0.26093, 0.43366,
   841,  46.42,  20.00, 0.31252, 0.30791, 0.37958, 0.17776, 0.29808, 0.45422,
   842,  48.32,  20.00, 0.44582, 0.26297, 0.29121, 0.15175, 0.26973, 0.43744,
   843,  50.21,  20.00, 0.58993, 0.03137, 0.37869, 0.12562, 0.17562, 0.42050,
   844,  52.11,  20.00, 0.58993, 0.03137, 0.37869, 0.12671, 0.17671, 0.42034,
   845,  54.00,  20.00, 0.40905, 0.24196, 0.34899, 0.14794, 0.26963, 0.44087,
   846,  55.89,  20.00, 0.46389, 0.17170, 0.36441, 0.12418, 0.24285, 0.43508,
   847,  57.79,  20.00, 0.45255, 0.23778, 0.30967, 0.14211, 0.26769, 0.44552,
   848,  59.68,  20.00, 0.63578, 0.14784, 0.21637, 0.09810, 0.21645, 0.42341,
   849,  61.58,  20.00, 0.56029, 0.14761, 0.29209, 0.10820, 0.22859, 0.45056,
   850,  63.47,  20.00, 0.59928, 0.12575, 0.27497, 0.10439, 0.22253, 0.46704,
   851,  65.37,  20.00, 0.59928, 0.12575, 0.27497, 0.10439, 0.22323, 0.46876,
   852,  67.26,  20.00, 0.53634, 0.19333, 0.27033, 0.11909, 0.25458, 0.48648,
   853,  69.16,  20.00, 0.71801, 0.13242, 0.14958, 0.08777, 0.20997, 0.43198,
   854,  71.05,  20.00, 0.71801, 0.13242, 0.14958, 0.08777, 0.20094, 0.40858,
   858,  78.63,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   859,  80.53,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   874, -72.95,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   876, -69.16,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   894, -35.05,  22.50, 0.61912, 0.18503, 0.19585, 0.10792, 0.22354, 0.41190,
   895, -33.16,  22.50, 0.51575, 0.18497, 0.29928, 0.11938, 0.23837, 0.42489,
   896, -31.26,  22.50, 0.51575, 0.18497, 0.29928, 0.11938, 0.23841, 0.42490,
   897, -29.37,  22.50, 0.79408, 0.11183, 0.09409, 0.08235, 0.18134, 0.38942,
   898, -27.47,  22.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21138, 0.40848,
   899, -25.58,  22.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21151, 0.40861,
   900, -23.68,  22.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21151, 0.40861,
   901, -21.79,  22.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21153, 0.40863,
   902, -19.89,  22.50, 0.48984, 0.20846, 0.30170, 0.12874, 0.24865, 0.42809,
   903, -18.00,  22.50, 0.63170, 0.17438, 0.19392, 0.10350, 0.22237, 0.41171,
   904, -16.11,  22.50, 0.49722, 0.25160, 0.25118, 0.14338, 0.26140, 0.43018,
   905, -14.21,  22.50, 0.49944, 0.24941, 0.25114, 0.14234, 0.26028, 0.42958,
   906, -12.32,  22.50, 0.35608, 0.34843, 0.29549, 0.18891, 0.29977, 0.44640,
   907, -10.42,  22.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31605, 0.44676,
   908,  -8.53,  22.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31628, 0.44708,
   909,  -6.63,  22.50, 0.55065, 0.31690, 0.13245, 0.17133, 0.26700, 0.42166,
   910,  -4.74,  22.50, 0.55065, 0.31690, 0.13245, 0.17133, 0.26647, 0.42101,
   911,  -2.84,  22.50, 0.55065, 0.31690, 0.13245, 0.17133, 0.26640, 0.42092,
   912,  -0.95,  22.50, 0.55065, 0.31690, 0.13245, 0.17133, 0.26671, 0.42130,
   913,   0.95,  22.50, 0.34882, 0.47899, 0.17219, 0.23665, 0.32180, 0.44736,
   914,   2.84,  22.50, 0.34882, 0.47899, 0.17219, 0.23665, 0.32230, 0.44807,
   915,   4.74,  22.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31642, 0.44728,
   916,   6.63,  22.50, 0.51657, 0.36379, 0.11964, 0.19478, 0.28085, 0.42583,
   917,   8.53,  22.50, 0.60245, 0.28556, 0.11199, 0.15437, 0.25394, 0.41483,
   918,  10.42,  22.50, 0.45255, 0.36944, 0.17801, 0.19635, 0.28667, 0.43338,
   919,  12.32,  22.50, 0.45301, 0.42092, 0.12608, 0.21959, 0.29280, 0.43318,
   920,  14.21,  22.50, 0.64451, 0.16993, 0.18556, 0.10101, 0.21834, 0.40891,
   921,  16.11,  22.50, 0.64451, 0.16993, 0.18556, 0.10101, 0.21811, 0.40865,
   922,  18.00,  22.50, 0.42183, 0.21206, 0.36611, 0.13791, 0.25823, 0.43631,
   923,  19.89,  22.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24165, 0.43612,
   924,  21.79,  22.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24166, 0.43613,
   925,  23.68,  22.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24165, 0.43611,
   926,  25.58,  22.50, 0.45526, 0.21657, 0.32817, 0.13508, 0.25489, 0.43203,
   927,  27.47,  22.50, 0.90000, 0.05000, 0.05000, 0.09638, 0.14638, 0.37600,
   928,  29.37,  22.50, 0.90000, 0.05000, 0.05000, 0.09637, 0.14637, 0.37600,
   929,  31.26,  22.50, 0.49781, 0.22739, 0.27480, 0.13413, 0.25239, 0.42680,
   930,  33.16,  22.50, 0.39252, 0.36833, 0.23915, 0.19575, 0.29743, 0.44068,
   932,  36.95,  22.50, 0.44918, 0.30333, 0.24748, 0.16762, 0.27754, 0.43431,
   933,  38.84,  22.50, 0.50340, 0.30072, 0.19588, 0.16438, 0.27006, 0.42791,
   934,  40.74,  22.50, 0.44918, 0.30333, 0.24748, 0.16762, 0.27783, 0.43473,
   935,  42.63,  22.50, 0.47680, 0.24013, 0.28307, 0.14066, 0.26038, 0.43331,
   936,  44.53,  22.50, 0.44592, 0.25346, 0.30062, 0.14824, 0.26829, 0.43762,
   937,  46.42,  22.50, 0.38121, 0.27529, 0.34350, 0.16150, 0.28150, 0.44554,
   938,  48.32,  22.50, 0.47114, 0.24376, 0.28510, 0.14249, 0.26266, 0.43478,
   939,  50.21,  22.50, 0.37451, 0.24784, 0.37765, 0.15349, 0.27610, 0.44662,
   940,  52.11,  22.50, 0.58993, 0.03137, 0.37869, 0.12769, 0.17769, 0.42177,
   941,  54.00,  22.50, 0.56049, 0.11889, 0.32062, 0.11258, 0.21553, 0.42482,
   942,  55.89,  22.50, 0.56049, 0.11889, 0.32062, 0.11258, 0.21341, 0.42223,
   943,  57.79,  22.50, 0.46389, 0.17170, 0.36441, 0.12418, 0.24503, 0.44026,
   944,  59.68,  22.50, 0.37948, 0.31683, 0.30369, 0.17633, 0.29355, 0.45548,
   945,  61.58,  22.50, 0.56029, 0.14761, 0.29209, 0.10820, 0.23124, 0.44761,
   946,  63.47,  22.50, 0.53350, 0.14859, 0.31791, 0.11215, 0.23848, 0.45985,
   947,  65.37,  22.50, 0.59928, 0.12575, 0.27497, 0.10439, 0.22271, 0.46801,
   948,  67.26,  22.50, 0.58516, 0.10428, 0.31056, 0.11587, 0.22332, 0.47945,
   949,  69.16,  22.50, 0.59928, 0.12575, 0.27497, 0.10439, 0.22489, 0.46165,
   950,  71.05,  22.50, 0.71801, 0.13242, 0.14958, 0.08777, 0.20164, 0.40863,
   953,  76.74,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   954,  78.63,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   955,  80.53,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   970, -72.95,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   971, -71.05,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   972, -69.16,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   991, -33.16,  25.00, 0.51575, 0.18497, 0.29928, 0.11938, 0.23845, 0.42500,
   992, -31.26,  25.00, 0.51575, 0.18497, 0.29928, 0.11938, 0.23829, 0.42476,
   993, -29.37,  25.00, 0.79408, 0.11183, 0.09409, 0.08235, 0.18147, 0.38953,
   994, -27.47,  25.00, 0.79408, 0.11183, 0.09409, 0.08235, 0.18140, 0.38947,
   995, -25.58,  25.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21174, 0.40889,
   996, -23.68,  25.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21160, 0.40870,
   997, -21.79,  25.00, 0.64363, 0.14918, 0.20719, 0.09727, 0.21157, 0.40867,
   998, -19.89,  25.00, 0.63170, 0.17438, 0.19392, 0.10350, 0.22117, 0.41038,
   999, -18.00,  25.00, 0.63170, 0.17438, 0.19392, 0.10350, 0.22232, 0.41166,
  1000, -16.11,  25.00, 0.63170, 0.17438, 0.19392, 0.10350, 0.22229, 0.41162,
  1001, -14.21,  25.00, 0.55065, 0.31690, 0.13245, 0.17133, 0.26716, 0.42225,
  1002, -12.32,  25.00, 0.34850, 0.47477, 0.17673, 0.23510, 0.32193, 0.44896,
  1003, -10.42,  25.00, 0.34902, 0.44111, 0.20987, 0.22289, 0.31665, 0.44769,
  1004,  -8.53,  25.00, 0.55065, 0.31690, 0.13245, 0.17133, 0.26738, 0.42213,
  1005,  -6.63,  25.00, 0.55065, 0.31690, 0.13245, 0.17133, 0.26713, 0.42181,
  1006,  -4.74,  25.00, 0.47869, 0.34343, 0.17788, 0.18460, 0.28099, 0.43042,
  1007,  -2.84,  25.00, 0.55065, 0.31690, 0.13245, 0.17133, 0.26707, 0.42175,
  1008,  -0.95,  25.00, 0.34882, 0.47899, 0.17219, 0.23665, 0.32191, 0.44752,
  1009,   0.95,  25.00, 0.34882, 0.47899, 0.17219, 0.23665, 0.32222, 0.44795,
  1010,   2.84,  25.00, 0.34902, 0.44111, 0.20987, 0.22289, 0.31704, 0.44813,
  1011,   4.74,  25.00, 0.34902, 0.44111, 0.20987, 0.22289, 0.31697, 0.44804,
  1012,   6.63,  25.00, 0.48258, 0.31428, 0.20314, 0.17119, 0.27602, 0.43045,
  1013,   8.53,  25.00, 0.55127, 0.20222, 0.24650, 0.12023, 0.23988, 0.42142,
  1014,  10.42,  25.00, 0.68552, 0.22493, 0.08954, 0.11985, 0.22728, 0.40342,
  1015,  12.32,  25.00, 0.57186, 0.22252, 0.20562, 0.12586, 0.24186, 0.41779,
  1016,  14.21,  25.00, 0.36363, 0.28333, 0.35304, 0.16570, 0.28389, 0.44396,
  1017,  16.11,  25.00, 0.81222, 0.05980, 0.12797, 0.10958, 0.15958, 0.38727,
  1018,  18.00,  25.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24167, 0.43614,
  1019,  19.89,  25.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24167, 0.43614,
  1020,  21.79,  25.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24154, 0.43597,
  1021,  23.68,  25.00, 0.42314, 0.15775, 0.41912, 0.12996, 0.24163, 0.43609,
  1022,  25.58,  25.00, 0.90000, 0.05000, 0.05000, 0.09645, 0.14645, 0.37606,
  1023,  27.47,  25.00, 0.90000, 0.05000, 0.05000, 0.09636, 0.14636, 0.37599,
  1024,  29.37,  25.00, 0.90000, 0.05000, 0.05000, 0.09644, 0.14644, 0.37605,
  1025,  31.26,  25.00, 0.38899, 0.25049, 0.36052, 0.15272, 0.27270, 0.44054,
  1027,  35.05,  25.00, 0.50340, 0.30072, 0.19588, 0.16438, 0.26969, 0.42708,
  1029,  38.84,  25.00, 0.50340, 0.30072, 0.19588, 0.16438, 0.27000, 0.42756,
  1030,  40.74,  25.00, 0.44918, 0.30333, 0.24748, 0.16762, 0.27797, 0.43513,
  1031,  42.63,  25.00, 0.44918, 0.30333, 0.24748, 0.16762, 0.27843, 0.43595,
  1032,  44.53,  25.00, 0.27781, 0.28350, 0.43869, 0.17416, 0.29728, 0.45769,
  1033,  46.42,  25.00, 0.38121, 0.27529, 0.34350, 0.16150, 0.28286, 0.44847,
  1034,  48.32,  25.00, 0.47114, 0.24376, 0.28510, 0.14249, 0.26386, 0.43749,
  1035,  50.21,  25.00, 0.30732, 0.24529, 0.44739, 0.16106, 0.28517, 0.45499,
  1036,  52.11,  25.00, 0.37725, 0.18745, 0.43529, 0.13961, 0.26643, 0.45792,
  1037,  54.00,  25.00, 0.56049, 0.11889, 0.32062, 0.11258, 0.21288, 0.42188,
  1038,  55.89,  25.00, 0.30569, 0.26739, 0.42693, 0.16677, 0.28963, 0.45509,
  1039,  57.79,  25.00, 0.46592, 0.17170, 0.36239, 0.12387, 0.24494, 0.44040,
  1040,  59.68,  25.00, 0.24693, 0.26199, 0.49108, 0.17298, 0.29975, 0.48364,
  1041,  61.58,  25.00, 0.56029, 0.14761, 0.29209, 0.10820, 0.22874, 0.44896,
  1042,  63.47,  25.00, 0.53350, 0.14859, 0.31791, 0.11215, 0.24220, 0.47942,
  1043,  65.37,  25.00, 0.59928, 0.12575, 0.27497, 0.10439, 0.23467, 0.48676,
  1044,  67.26,  25.00, 0.40856, 0.22225, 0.36918, 0.14225, 0.28457, 0.51913,
  1045,  69.16,  25.00, 0.59928, 0.12575, 0.27497, 0.10439, 0.23111, 0.48069,
  1046,  71.05,  25.00, 0.59928, 0.12575, 0.27497, 0.10439, 0.21686, 0.43885,
  1050,  78.63,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1051,  80.53,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1066, -72.95,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1067, -71.05,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1068, -69.16,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1087, -33.16,  27.50, 0.44918, 0.28879, 0.26203, 0.16163, 0.27399, 0.43393,
  1088, -31.26,  27.50, 0.48405, 0.29863, 0.21732, 0.16413, 0.27151, 0.42950,
  1089, -29.37,  27.50, 0.48768, 0.28199, 0.23033, 0.15668, 0.26704, 0.42897,
  1090, -27.47,  27.50, 0.24536, 0.51944, 0.23520, 0.24175, 0.34094, 0.45964,
  1091, -25.58,  27.50, 0.45794, 0.31536, 0.22670, 0.17239, 0.27874, 0.43338,
  1092, -23.68,  27.50, 0.68902, 0.19072, 0.12026, 0.10397, 0.21882, 0.40340,
  1093, -21.79,  27.50, 0.44003, 0.23696, 0.32301, 0.14310, 0.26318, 0.43492,
  1094, -19.89,  27.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21198, 0.40914,
  1095, -18.00,  27.50, 0.64363, 0.14918, 0.20719, 0.09727, 0.21224, 0.40934,
  1096, -16.11,  27.50, 0.43775, 0.33618, 0.22608, 0.18187, 0.28586, 0.43614,
  1097, -14.21,  27.50, 0.35660, 0.45742, 0.18598, 0.22926, 0.31948, 0.44914,
  1098, -12.32,  27.50, 0.34850, 0.47477, 0.17673, 0.23510, 0.32248, 0.44960,
  1099, -10.42,  27.50, 0.34850, 0.47477, 0.17673, 0.23510, 0.32140, 0.44767,
  1100,  -8.53,  27.50, 0.65190, 0.25000, 0.09810, 0.13419, 0.24038, 0.40930,
  1101,  -6.63,  27.50, 0.35301, 0.47199, 0.17500, 0.23440, 0.32090, 0.44781,
  1102,  -4.74,  27.50, 0.47869, 0.34343, 0.17788, 0.18460, 0.28224, 0.43216,
  1103,  -2.84,  27.50, 0.38275, 0.39902, 0.21824, 0.20786, 0.30573, 0.44466,
  1104,  -0.95,  27.50, 0.36905, 0.39794, 0.23301, 0.20725, 0.30651, 0.44653,
  1105,   0.95,  27.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31714, 0.44827,
  1106,   2.84,  27.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31713, 0.44826,
  1107,   4.74,  27.50, 0.34902, 0.44111, 0.20987, 0.22289, 0.31689, 0.44793,
  1108,   6.63,  27.50, 0.48258, 0.31428, 0.20314, 0.17119, 0.27612, 0.43058,
  1109,   8.53,  27.50, 0.55127, 0.20222, 0.24650, 0.12023, 0.24206, 0.42422,
  1110,  10.42,  27.50, 0.88882, 0.05918, 0.05199, 0.10204, 0.15204, 0.37805,
  1111,  12.32,  27.50, 0.88882, 0.05918, 0.05199, 0.10101, 0.15101, 0.37729,
  1112,  14.21,  27.50, 0.36363, 0.28333, 0.35304, 0.16570, 0.28370, 0.44371,
  1113,  16.11,  27.50, 0.58565, 0.15366, 0.26069, 0.10503, 0.21985, 0.41578,
  1114,  18.00,  27.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24166, 0.43612,
  1115,  19.89,  27.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24168, 0.43616,
  1116,  21.79,  27.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24164, 0.43611,
  1117,  23.68,  27.50, 0.42314, 0.15775, 0.41912, 0.12996, 0.24166, 0.43613,
  1118,  25.58,  27.50, 0.90000, 0.05000, 0.05000, 0.09631, 0.14631, 0.37596,
  1119,  27.47,  27.50, 0.90000, 0.05000, 0.05000, 0.09650, 0.14650, 0.37609,
  1120,  29.37,  27.50, 0.34137, 0.25373, 0.40490, 0.15894, 0.27989, 0.44646,
  1121,  31.26,  27.50, 0.38899, 0.25049, 0.36052, 0.15272, 0.27270, 0.44053,
  1124,  36.95,  27.50, 0.44592, 0.25346, 0.30062, 0.14824, 0.26691, 0.43491,
  1125,  38.84,  27.50, 0.47033, 0.24490, 0.28477, 0.14298, 0.26148, 0.43180,
  1126,  40.74,  27.50, 0.40392, 0.31699, 0.27908, 0.17518, 0.28675, 0.44060,
  1127,  42.63,  27.50, 0.44918, 0.30333, 0.24748, 0.16762, 0.27832, 0.43554,
  1128,  44.53,  27.50, 0.39150, 0.24101, 0.36748, 0.14958, 0.27214, 0.44343,
  1129,  46.42,  27.50, 0.36062, 0.24078, 0.39859, 0.15313, 0.27605, 0.44769,
  1130,  48.32,  27.50, 0.34647, 0.32559, 0.32794, 0.18124, 0.29782, 0.44947,
  1131,  50.21,  27.50, 0.28373, 0.28729, 0.42899, 0.17451, 0.29850, 0.45837,
  1132,  52.11,  27.50, 0.37725, 0.18745, 0.43529, 0.13961, 0.26795, 0.46251,
  1133,  54.00,  27.50, 0.44595, 0.22742, 0.32663, 0.13941, 0.26254, 0.43982,
  1134,  55.89,  27.50, 0.56049, 0.11889, 0.32062, 0.11258, 0.21339, 0.42292,
  1135,  57.79,  27.50, 0.46592, 0.17170, 0.36239, 0.12387, 0.24346, 0.43683,
