lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,cellid,WRTCELL
133,38,0,330,-19.9,17,12710,0
133,39,0,330,-18,17,12711,0
133,40,0,330,-16.1,17,12712,0
133,41,0,330,-14.2,17,12713,0
133,42,0,330,-12.3,17,12714,0
133,43,0,330,-10.4,17,12715,0
133,44,0,330,-8.5,17,12716,0
133,45,0,330,-6.6,17,12717,0
133,46,0,330,-4.7,17,12718,0
133,47,0,330,-2.8,17,12719,0
133,48,0,330,-0.9,17,12720,0
133,49,0,330,0.9,17,12721,0
133,50,0,330,2.8,17,12722,0
133,51,0,330,4.7,17,12723,0
133,52,0,330,6.6,17,12724,0
133,53,0,330,8.5,17,12725,0
133,54,0,330,10.4,17,12726,0
133,55,0,330,12.3,17,12727,0
133,56,0,330,14.2,17,12728,0
133,57,0,330,16.1,17,12729,0
133,58,0,330,18,17,12730,0
133,59,0,330,19.9,17,12731,0
133,60,0,330,21.8,17,12732,0
133,61,0,330,23.7,17,12733,0
133,62,0,330,25.6,17,12734,0
133,63,0,330,27.5,17,12735,0
133,64,0,330,29.4,17,12736,0
133,65,0,330,31.3,17,12737,0
133,66,0,330,33.2,17,12738,0
133,67,0,330,35.1,17,12739,0
133,68,0,330,36.9,17,12740,0
133,69,0,330,38.8,17,12741,0
133,70,0,330,40.7,17,12742,0
133,71,0,330,42.6,17,12743,0
133,72,0,330,44.5,17,12744,0
133,73,0,330,46.4,17,12745,0
133,74,0,330,48.3,17,12746,0
133,75,0,330,50.2,17,12747,0
133,76,0,330,52.1,17,12748,0
133,77,0,330,54,17,12749,0
133,78,0,330,55.9,17,12750,0
133,79,0,330,57.8,17,12751,0
133,80,0,330,59.7,17,12752,0
133,81,0,330,61.6,17,12753,0
133,82,0,330,63.5,17,12754,0
133,83,0,330,65.4,17,12755,0
133,84,0,330,67.3,17,12756,0
133,85,1,330,69.2,15,12757,0
133,86,1,330,71.1,15,12758,0
133,87,1,330,72.9,15,12759,0
133,88,1,330,74.8,15,12760,0
133,89,1,330,76.7,15,12761,0
133,90,1,330,78.6,15,12762,0
133,91,1,330,80.5,15,12763,0
133,92,1,330,82.4,15,12764,0
133,93,0,330,84.3,17,12765,0
133,94,0,330,86.2,17,12766,0
133,95,0,330,88.1,17,12767,0
133,96,0,330,90,17,12768,0
134,1,1,332.5,-90,15,12769,0
134,2,1,332.5,-88.1,15,12770,0
134,3,1,332.5,-86.2,15,12771,0
134,4,1,332.5,-84.3,15,12772,0
134,5,1,332.5,-82.4,15,12773,0
134,6,1,332.5,-80.5,15,12774,0
134,7,1,332.5,-78.6,15,12775,0
134,8,1,332.5,-76.7,15,12776,0
134,9,0,332.5,-74.8,17,12777,0
134,10,0,332.5,-72.9,17,12778,0
134,11,0,332.5,-71.1,17,12779,0
134,12,0,332.5,-69.2,17,12780,0
134,13,0,332.5,-67.3,17,12781,0
134,14,0,332.5,-65.4,17,12782,0
134,15,0,332.5,-63.5,17,12783,0
134,16,0,332.5,-61.6,17,12784,0
134,17,0,332.5,-59.7,17,12785,0
134,18,0,332.5,-57.8,17,12786,0
134,19,0,332.5,-55.9,17,12787,0
134,20,0,332.5,-54,17,12788,0
134,21,0,332.5,-52.1,17,12789,0
134,22,0,332.5,-50.2,17,12790,0
134,23,0,332.5,-48.3,17,12791,0
134,24,0,332.5,-46.4,17,12792,0
134,25,0,332.5,-44.5,17,12793,0
134,26,0,332.5,-42.6,17,12794,0
134,27,0,332.5,-40.7,17,12795,0
134,28,0,332.5,-38.8,17,12796,0
134,29,0,332.5,-36.9,17,12797,0
134,30,0,332.5,-35.1,17,12798,0
134,31,0,332.5,-33.2,17,12799,0
134,32,0,332.5,-31.3,17,12800,0
134,33,0,332.5,-29.4,17,12801,0
134,34,0,332.5,-27.5,17,12802,0
134,35,0,332.5,-25.6,17,12803,0
134,36,0,332.5,-23.7,17,12804,0
134,37,0,332.5,-21.8,17,12805,0
134,38,0,332.5,-19.9,17,12806,0
134,39,0,332.5,-18,17,12807,0
134,40,0,332.5,-16.1,17,12808,0
134,41,0,332.5,-14.2,17,12809,0
134,42,0,332.5,-12.3,17,12810,0
134,43,0,332.5,-10.4,17,12811,0
134,44,0,332.5,-8.5,17,12812,0
134,45,0,332.5,-6.6,17,12813,0
134,46,0,332.5,-4.7,17,12814,0
134,47,0,332.5,-2.8,17,12815,0
134,48,0,332.5,-0.9,17,12816,0
134,49,0,332.5,0.9,17,12817,0
134,50,0,332.5,2.8,17,12818,0
134,51,0,332.5,4.7,17,12819,0
134,52,0,332.5,6.6,17,12820,0
134,53,0,332.5,8.5,17,12821,0
134,54,0,332.5,10.4,17,12822,0
134,55,0,332.5,12.3,17,12823,0
134,56,0,332.5,14.2,17,12824,0
134,57,0,332.5,16.1,17,12825,0
134,58,0,332.5,18,17,12826,0
134,59,0,332.5,19.9,17,12827,0
134,60,0,332.5,21.8,17,12828,0
134,61,0,332.5,23.7,17,12829,0
134,62,0,332.5,25.6,17,12830,0
134,63,0,332.5,27.5,17,12831,0
134,64,0,332.5,29.4,17,12832,0
134,65,0,332.5,31.3,17,12833,0
134,66,0,332.5,33.2,17,12834,0
134,67,0,332.5,35.1,17,12835,0
134,68,0,332.5,36.9,17,12836,0
134,69,0,332.5,38.8,17,12837,0
134,70,0,332.5,40.7,17,12838,0
134,71,0,332.5,42.6,17,12839,0
134,72,0,332.5,44.5,17,12840,0
134,73,0,332.5,46.4,17,12841,0
134,74,0,332.5,48.3,17,12842,0
134,75,0,332.5,50.2,17,12843,0
134,76,0,332.5,52.1,17,12844,0
134,77,0,332.5,54,17,12845,0
134,78,0,332.5,55.9,17,12846,0
134,79,0,332.5,57.8,17,12847,0
134,80,0,332.5,59.7,17,12848,0
134,81,0,332.5,61.6,17,12849,0
134,82,0,332.5,63.5,17,12850,0
134,83,0,332.5,65.4,17,12851,0
134,84,0,332.5,67.3,17,12852,0
134,85,1,332.5,69.2,15,12853,0
134,86,1,332.5,71.1,15,12854,0
134,87,1,332.5,72.9,15,12855,0
134,88,1,332.5,74.8,15,12856,0
134,89,1,332.5,76.7,15,12857,0
134,90,1,332.5,78.6,15,12858,0
134,91,1,332.5,80.5,15,12859,0
134,92,1,332.5,82.4,15,12860,0
134,93,0,332.5,84.3,17,12861,0
134,94,0,332.5,86.2,17,12862,0
134,95,0,332.5,88.1,17,12863,0
134,96,0,332.5,90,17,12864,0
135,1,1,335,-90,15,12865,0
135,2,1,335,-88.1,15,12866,0
135,3,1,335,-86.2,15,12867,0
135,4,1,335,-84.3,15,12868,0
135,5,1,335,-82.4,15,12869,0
135,6,1,335,-80.5,15,12870,0
135,7,1,335,-78.6,15,12871,0
135,8,1,335,-76.7,15,12872,0
135,9,1,335,-74.8,17,12873,0
135,10,0,335,-72.9,17,12874,0
135,11,0,335,-71.1,17,12875,0
135,12,0,335,-69.2,17,12876,0
135,13,0,335,-67.3,17,12877,0
135,14,0,335,-65.4,17,12878,0
135,15,0,335,-63.5,17,12879,0
135,16,0,335,-61.6,17,12880,0
135,17,0,335,-59.7,17,12881,0
135,18,0,335,-57.8,17,12882,0
135,19,0,335,-55.9,17,12883,0
135,20,0,335,-54,17,12884,0
135,21,0,335,-52.1,17,12885,0
135,22,0,335,-50.2,17,12886,0
135,23,0,335,-48.3,17,12887,0
135,24,0,335,-46.4,17,12888,0
135,25,0,335,-44.5,17,12889,0
135,26,0,335,-42.6,17,12890,0
135,27,0,335,-40.7,17,12891,0
135,28,0,335,-38.8,17,12892,0
135,29,0,335,-36.9,17,12893,0
135,30,0,335,-35.1,17,12894,0
135,31,0,335,-33.2,17,12895,0
135,32,0,335,-31.3,17,12896,0
135,33,0,335,-29.4,17,12897,0
135,34,0,335,-27.5,17,12898,0
135,35,0,335,-25.6,17,12899,0
135,36,0,335,-23.7,17,12900,0
135,37,0,335,-21.8,17,12901,0
135,38,0,335,-19.9,17,12902,0
135,39,0,335,-18,17,12903,0
135,40,0,335,-16.1,17,12904,0
135,41,0,335,-14.2,17,12905,0
135,42,0,335,-12.3,17,12906,0
135,43,0,335,-10.4,17,12907,0
135,44,0,335,-8.5,17,12908,0
135,45,0,335,-6.6,17,12909,0
135,46,0,335,-4.7,17,12910,0
135,47,0,335,-2.8,17,12911,0
135,48,0,335,-0.9,17,12912,0
135,49,0,335,0.9,17,12913,0
135,50,0,335,2.8,17,12914,0
135,51,0,335,4.7,17,12915,0
135,52,0,335,6.6,17,12916,0
135,53,0,335,8.5,17,12917,0
135,54,0,335,10.4,17,12918,0
135,55,0,335,12.3,17,12919,0
135,56,0,335,14.2,17,12920,0
135,57,0,335,16.1,17,12921,0
135,58,0,335,18,17,12922,0
135,59,0,335,19.9,17,12923,0
135,60,0,335,21.8,17,12924,0
135,61,0,335,23.7,17,12925,0
135,62,0,335,25.6,17,12926,0
135,63,0,335,27.5,17,12927,0
135,64,0,335,29.4,17,12928,0
135,65,0,335,31.3,17,12929,0
135,66,0,335,33.2,17,12930,0
135,67,0,335,35.1,17,12931,0
135,68,0,335,36.9,17,12932,0
135,69,0,335,38.8,17,12933,0
135,70,0,335,40.7,17,12934,0
135,71,0,335,42.6,17,12935,0
135,72,0,335,44.5,17,12936,0
135,73,0,335,46.4,17,12937,0
135,74,0,335,48.3,17,12938,0
135,75,0,335,50.2,17,12939,0
135,76,0,335,52.1,17,12940,0
135,77,0,335,54,17,12941,0
135,78,0,335,55.9,17,12942,0
135,79,0,335,57.8,17,12943,0
135,80,0,335,59.7,17,12944,0
135,81,0,335,61.6,17,12945,0
135,82,0,335,63.5,17,12946,0
135,83,0,335,65.4,17,12947,0
135,84,0,335,67.3,17,12948,0
135,85,1,335,69.2,17,12949,0
135,86,1,335,71.1,17,12950,0
135,87,1,335,72.9,16,12951,0
135,88,1,335,74.8,15,12952,0
135,89,1,335,76.7,15,12953,0
135,90,1,335,78.6,15,12954,0
135,91,1,335,80.5,15,12955,0
135,92,1,335,82.4,15,12956,0
135,93,0,335,84.3,17,12957,0
135,94,0,335,86.2,17,12958,0
135,95,0,335,88.1,17,12959,0
135,96,0,335,90,17,12960,0
136,1,1,337.5,-90,15,12961,0
136,2,1,337.5,-88.1,15,12962,0
136,3,1,337.5,-86.2,15,12963,0
136,4,1,337.5,-84.3,15,12964,0
136,5,1,337.5,-82.4,15,12965,0
136,6,1,337.5,-80.5,15,12966,0
136,7,1,337.5,-78.6,15,12967,0
136,8,1,337.5,-76.7,15,12968,0
136,9,1,337.5,-74.8,15,12969,0
136,10,0,337.5,-72.9,17,12970,0
136,11,0,337.5,-71.1,17,12971,0
136,12,0,337.5,-69.2,17,12972,0
136,13,0,337.5,-67.3,17,12973,0
136,14,0,337.5,-65.4,17,12974,0
136,15,0,337.5,-63.5,17,12975,0
136,16,0,337.5,-61.6,17,12976,0
136,17,0,337.5,-59.7,17,12977,0
136,18,0,337.5,-57.8,17,12978,0
136,19,0,337.5,-55.9,17,12979,0
136,20,0,337.5,-54,17,12980,0
136,21,0,337.5,-52.1,17,12981,0
136,22,0,337.5,-50.2,17,12982,0
136,23,0,337.5,-48.3,17,12983,0
136,24,0,337.5,-46.4,17,12984,0
136,25,0,337.5,-44.5,17,12985,0
136,26,0,337.5,-42.6,17,12986,0
136,27,0,337.5,-40.7,17,12987,0
136,28,0,337.5,-38.8,17,12988,0
136,29,0,337.5,-36.9,17,12989,0
136,30,0,337.5,-35.1,17,12990,0
136,31,0,337.5,-33.2,17,12991,0
136,32,0,337.5,-31.3,17,12992,0
136,33,0,337.5,-29.4,17,12993,0
136,34,0,337.5,-27.5,17,12994,0
136,35,0,337.5,-25.6,17,12995,0
136,36,0,337.5,-23.7,17,12996,0
136,37,0,337.5,-21.8,17,12997,0
136,38,0,337.5,-19.9,17,12998,0
136,39,0,337.5,-18,17,12999,0
136,40,0,337.5,-16.1,17,13000,0
136,41,0,337.5,-14.2,17,13001,0
136,42,0,337.5,-12.3,17,13002,0
136,43,0,337.5,-10.4,17,13003,0
136,44,0,337.5,-8.5,17,13004,0
136,45,0,337.5,-6.6,17,13005,0
136,46,0,337.5,-4.7,17,13006,0
136,47,0,337.5,-2.8,17,13007,0
136,48,0,337.5,-0.9,17,13008,0
136,49,0,337.5,0.9,17,13009,0
136,50,0,337.5,2.8,17,13010,0
136,51,0,337.5,4.7,17,13011,0
136,52,0,337.5,6.6,17,13012,0
136,53,0,337.5,8.5,17,13013,0
136,54,0,337.5,10.4,17,13014,0
136,55,0,337.5,12.3,17,13015,0
136,56,0,337.5,14.2,17,13016,0
136,57,0,337.5,16.1,17,13017,0
136,58,0,337.5,18,17,13018,0
136,59,0,337.5,19.9,17,13019,0
136,60,0,337.5,21.8,17,13020,0
136,61,0,337.5,23.7,17,13021,0
136,62,0,337.5,25.6,17,13022,0
136,63,0,337.5,27.5,17,13023,0
136,64,0,337.5,29.4,17,13024,0
136,65,0,337.5,31.3,17,13025,0
136,66,0,337.5,33.2,17,13026,0
136,67,0,337.5,35.1,17,13027,0
136,68,0,337.5,36.9,17,13028,0
136,69,0,337.5,38.8,17,13029,0
136,70,0,337.5,40.7,17,13030,0
136,71,0,337.5,42.6,17,13031,0
136,72,0,337.5,44.5,17,13032,0
136,73,0,337.5,46.4,17,13033,0
136,74,0,337.5,48.3,17,13034,0
136,75,0,337.5,50.2,17,13035,0
136,76,0,337.5,52.1,17,13036,0
136,77,0,337.5,54,17,13037,0
136,78,0,337.5,55.9,17,13038,0
136,79,0,337.5,57.8,17,13039,0
136,80,0,337.5,59.7,17,13040,0
136,81,0,337.5,61.6,17,13041,0
136,82,0,337.5,63.5,17,13042,0
136,83,1,337.5,65.4,6,13043,0
136,84,0,337.5,67.3,17,13044,0
136,85,0,337.5,69.2,17,13045,0
136,86,1,337.5,71.1,17,13046,0
136,87,1,337.5,72.9,17,13047,0
136,88,1,337.5,74.8,15,13048,0
136,89,1,337.5,76.7,15,13049,0
136,90,1,337.5,78.6,15,13050,0
136,91,1,337.5,80.5,15,13051,0
136,92,1,337.5,82.4,17,13052,0
136,93,0,337.5,84.3,17,13053,0
136,94,0,337.5,86.2,17,13054,0
136,95,0,337.5,88.1,17,13055,0
136,96,0,337.5,90,17,13056,0
137,1,1,340,-90,15,13057,0
137,2,1,340,-88.1,15,13058,0
137,3,1,340,-86.2,15,13059,0
137,4,1,340,-84.3,15,13060,0
137,5,1,340,-82.4,15,13061,0
137,6,1,340,-80.5,15,13062,0
137,7,1,340,-78.6,15,13063,0
137,8,1,340,-76.7,15,13064,0
137,9,1,340,-74.8,15,13065,0
137,10,0,340,-72.9,17,13066,0
137,11,0,340,-71.1,17,13067,0
137,12,0,340,-69.2,17,13068,0
137,13,0,340,-67.3,17,13069,0
137,14,0,340,-65.4,17,13070,0
137,15,0,340,-63.5,17,13071,0
137,16,0,340,-61.6,17,13072,0
137,17,0,340,-59.7,17,13073,0
137,18,0,340,-57.8,17,13074,0
137,19,0,340,-55.9,17,13075,0
137,20,0,340,-54,17,13076,0
137,21,0,340,-52.1,17,13077,0
137,22,0,340,-50.2,17,13078,0
137,23,0,340,-48.3,17,13079,0
137,24,0,340,-46.4,17,13080,0
137,25,0,340,-44.5,17,13081,0
137,26,0,340,-42.6,17,13082,0
137,27,0,340,-40.7,17,13083,0
137,28,0,340,-38.8,17,13084,0
137,29,0,340,-36.9,17,13085,0
137,30,0,340,-35.1,17,13086,0
137,31,0,340,-33.2,17,13087,0
137,32,0,340,-31.3,17,13088,0
137,33,0,340,-29.4,17,13089,0
137,34,0,340,-27.5,17,13090,0
137,35,0,340,-25.6,17,13091,0
137,36,0,340,-23.7,17,13092,0
137,37,0,340,-21.8,17,13093,0
137,38,0,340,-19.9,17,13094,0
137,39,0,340,-18,17,13095,0
137,40,0,340,-16.1,17,13096,0
137,41,0,340,-14.2,17,13097,0
137,42,0,340,-12.3,17,13098,0
137,43,0,340,-10.4,17,13099,0
137,44,0,340,-8.5,17,13100,0
137,45,0,340,-6.6,17,13101,0
137,46,0,340,-4.7,17,13102,0
137,47,0,340,-2.8,17,13103,0
137,48,0,340,-0.9,17,13104,0
137,49,0,340,0.9,17,13105,0
137,50,0,340,2.8,17,13106,0
137,51,0,340,4.7,17,13107,0
137,52,0,340,6.6,17,13108,0
