time,aglivc,bglivcj,bglivcm,som2c(1),som3c,somsc,somtc,

1937.08,0.0309,20.2885,78.3299,16.6228,554.5770,944.0822,1108.5958
1937.17,0.0285,18.7733,76.5288,16.5972,554.5762,944.2146,1111.6129
1937.25,0.0263,17.5093,74.9480,16.5162,554.5764,944.7585,1112.8966
1937.33,0.1109,16.2426,73.2576,16.4158,554.5764,945.3367,1114.5615
1937.42,4.9363,17.3929,72.2703,15.9290,554.5822,946.8114,1104.5238
1937.50,24.5325,27.2154,72.9712,15.1251,554.5895,942.7590,1090.3221
1937.58,8.6643,27.3576,73.9793,14.5145,554.5875,940.4613,1085.4766
1937.67,7.9799,23.7135,74.6652,14.3850,554.5872,940.5995,1088.4165
1937.75,0.0812,22.0186,74.3550,14.0308,554.5832,939.5103,1086.6179
1937.83,0.0745,19.8796,72.7768,13.9212,554.5826,939.6375,1089.7665
1937.92,0.0683,18.2139,70.9318,13.8732,554.5822,939.7189,1093.0380
1938.00,0.0637,17.0933,69.5945,13.8131,554.5817,939.8428,1094.8763
1938.08,0.0602,16.2775,68.5814,13.7656,554.5807,939.9696,1095.5216
1938.17,0.0557,15.5094,67.5947,13.7507,554.5806,940.0632,1096.8171
1938.25,0.0514,14.9465,66.8687,13.7111,554.5795,940.2968,1097.0776
1938.33,8.8585,18.0049,66.4777,13.5783,554.5775,940.4952,1092.8441
1938.42,32.0694,27.0589,66.7473,13.2166,554.5745,939.3962,1085.4053
1938.50,50.3498,36.7338,68.0751,13.0601,554.5740,939.4854,1086.6650
1938.58,17.1456,34.0557,69.3111,13.0919,554.5705,939.1006,1085.0138
1938.67,17.8531,33.4698,70.4642,13.2721,554.5574,934.5218,1073.5850
1938.75,0.3628,38.4980,71.5479,13.6451,554.5220,925.8415,1058.5306
1938.83,0.3358,36.5014,71.5461,13.6489,554.5153,925.1528,1058.5195
1938.92,0.3149,35.0500,70.7215,13.6294,554.5095,924.4802,1058.7712
1939.00,0.2909,33.4121,69.7140,13.6256,554.5081,924.4484,1061.1520
1939.08,0.2688,31.8163,68.6985,13.6305,554.5070,924.4633,1063.4991
1939.17,0.2486,30.2967,67.6978,13.6534,554.5049,924.5107,1065.7953
1939.25,0.2337,29.0563,66.8861,13.7345,554.5002,924.6713,1065.6726
1939.33,9.0995,31.6686,66.5657,13.7704,554.4964,924.8444,1065.5753
1939.42,44.3213,44.5684,67.6683,13.7001,554.4936,925.3112,1066.6193
1939.50,67.5228,54.9046,69.8660,13.6190,554.4921,925.6573,1068.9265
1939.58,22.3333,48.2714,72.1034,13.5439,554.4912,926.0867,1073.0897
1939.67,20.9000,42.6962,73.2117,13.7175,554.4851,927.4641,1074.9020
1939.75,0.1936,37.4168,73.4852,13.9286,554.4844,928.2251,1079.7686
1939.83,0.1775,33.8399,72.0964,14.0907,554.4838,928.8412,1084.1536
1939.92,0.1627,31.0094,70.2764,14.1494,554.4824,929.1356,1088.5425
1940.00,0.1492,28.4373,68.4784,14.1841,554.4824,929.3563,1092.7234
1940.08,0.1390,26.8501,67.3095,14.2538,554.4820,929.7601,1094.9487
1940.17,0.1299,25.3781,66.1814,14.3918,554.4815,930.4008,1096.4716
1940.25,0.1200,23.4081,64.6273,14.5461,554.4808,931.1389,1098.7502
1940.33,0.2053,21.6743,63.3112,14.7989,554.4803,932.7613,1098.9888
1940.42,7.1320,22.7712,62.6999,15.0116,554.4828,935.7150,1091.7583
1940.50,51.5256,40.4740,64.7965,14.8313,554.4897,935.8416,1084.5626
1940.58,22.0176,52.7078,68.3430,14.8957,554.4951,934.0940,1078.9324
1940.67,21.5765,51.2840,71.3940,15.1058,554.4971,933.9722,1079.9447
